Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,2002,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,27218488856
Pakistan,PAK,2001,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,25217329550.6
Pakistan,PAK,2000,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,25088632364.5
Pakistan,PAK,1999,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,25951933228.2
Pakistan,PAK,1998,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,23699346988
Pakistan,PAK,1997,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,21519259690.6
Pakistan,PAK,1996,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,22371749559.4
Pakistan,PAK,1995,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,22665846842.4
Pakistan,PAK,1994,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,21516897237.9
Pakistan,PAK,1993,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,19092319120.1
Pakistan,PAK,1992,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,17699033928.1
Pakistan,PAK,1991,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,17072936009.8
Pakistan,PAK,1990,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,15754044848.1
Pakistan,PAK,1989,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,13714601279.1
Pakistan,PAK,1988,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,13134715687.8
Pakistan,PAK,1987,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,12471808979.1
Pakistan,PAK,1986,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,10932837233.9
Pakistan,PAK,1985,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,9789366480.7
Pakistan,PAK,1984,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,8846635445.3
Pakistan,PAK,1983,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,8753875064.6
Pakistan,PAK,1982,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,8602659223.4
Pakistan,PAK,1981,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,8128915503.4
Pakistan,PAK,1980,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,7940810168
Pakistan,PAK,1979,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,7478866603.3
Pakistan,PAK,1978,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,7080254734.9
Pakistan,PAK,1977,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,6396744589.8
Pakistan,PAK,1976,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,5724514779.7
Pakistan,PAK,1975,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,4818296728.8
Pakistan,PAK,1974,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,4346390333.1
Pakistan,PAK,1973,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,3939038584.8
Pakistan,PAK,1972,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,3442560432.3
Pakistan,PAK,1971,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,3226297610
Pakistan,PAK,1970,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,2910460701.2
Pakistan,PAK,2018,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,7300000000
Pakistan,PAK,2017,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,7300000000
Pakistan,PAK,2016,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,5550000000
Pakistan,PAK,2015,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,5050000000
Pakistan,PAK,2014,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,4550000000
Pakistan,PAK,2013,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,1550000000
Pakistan,PAK,2012,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,1550000000
Pakistan,PAK,2011,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,1550000000
Pakistan,PAK,2010,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,1550000000
Pakistan,PAK,2009,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,2150000000
Pakistan,PAK,2008,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,2650000000
Pakistan,PAK,2007,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,2650000000
Pakistan,PAK,2006,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,1900000000
Pakistan,PAK,2005,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,1100000000
Pakistan,PAK,2004,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,608334000
Pakistan,PAK,2003,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,325000000
Pakistan,PAK,2002,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,445000000
Pakistan,PAK,2001,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,623000000
Pakistan,PAK,2000,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,623000000
Pakistan,PAK,1999,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,623000000
Pakistan,PAK,1998,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,685000000
Pakistan,PAK,1997,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,685000000
Pakistan,PAK,1996,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,310000000
Pakistan,PAK,1995,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,150000000
Pakistan,PAK,1994,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,150000000
Pakistan,PAK,1993,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1992,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1991,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1990,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1989,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1988,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1987,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1986,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1985,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1984,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1983,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1982,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1981,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1980,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1979,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1978,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1977,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1976,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1975,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1974,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1973,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1972,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1971,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,1970,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0
Pakistan,PAK,2018,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,7300000000
Pakistan,PAK,2017,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,7300000000
Pakistan,PAK,2016,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,5550000000
Pakistan,PAK,2015,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,5050000000
Pakistan,PAK,2014,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,4550000000
Pakistan,PAK,2013,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,1550000000
Pakistan,PAK,2012,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,1550000000
Pakistan,PAK,2011,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,1550000000
Pakistan,PAK,2010,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,1550000000
Pakistan,PAK,2009,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,2150000000
Pakistan,PAK,2008,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,2650000000
Pakistan,PAK,2007,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,2650000000
Pakistan,PAK,2006,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,1900000000
Pakistan,PAK,2005,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,1100000000
Pakistan,PAK,2004,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,608334000
Pakistan,PAK,2003,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,325000000
Pakistan,PAK,2002,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,445000000
Pakistan,PAK,2001,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,623000000
Pakistan,PAK,2000,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,623000000
Pakistan,PAK,1999,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,623000000
Pakistan,PAK,1998,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,685000000
Pakistan,PAK,1997,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,685000000
Pakistan,PAK,1996,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,310000000
Pakistan,PAK,1995,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,150000000
Pakistan,PAK,1994,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,150000000
Pakistan,PAK,1993,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1992,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1991,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1990,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1989,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1988,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1987,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1986,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1985,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1984,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1983,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1982,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1981,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1980,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1979,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1978,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1977,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1976,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1975,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1974,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1973,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1972,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1971,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,1970,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Pakistan,PAK,2018,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2017,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2016,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2015,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2014,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2013,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2012,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2011,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2010,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2009,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2008,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2007,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2006,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2005,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2004,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2003,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2002,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2001,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2000,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1999,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1998,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1997,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1996,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1995,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1994,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1993,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1992,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1991,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1990,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1989,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1988,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1987,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1986,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1985,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1984,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1983,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1982,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1981,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1980,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1979,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1978,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1977,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1976,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1975,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1974,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1973,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1972,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1971,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,1970,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,0
Pakistan,PAK,2018,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2017,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2016,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2015,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2014,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2013,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2012,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2011,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2010,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2009,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2008,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2007,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2006,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2005,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2004,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2003,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2002,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2001,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2000,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1999,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1998,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1997,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1996,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1995,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1994,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1993,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1992,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1991,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1990,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1989,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1988,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1987,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1986,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1985,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1984,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1983,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1982,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1981,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1980,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1979,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1978,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1977,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1976,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1975,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1974,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1973,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1972,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1971,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,1970,"PRVG, bonds (DOD, current US$)",DT.DOD.PBND.PRVG.CD,0
Pakistan,PAK,2018,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,7300000000
Pakistan,PAK,2017,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,7300000000
Pakistan,PAK,2016,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,5550000000
Pakistan,PAK,2015,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,5050000000
Pakistan,PAK,2014,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,4550000000
Pakistan,PAK,2013,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,1550000000
Pakistan,PAK,2012,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,1550000000
Pakistan,PAK,2011,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,1550000000
Pakistan,PAK,2010,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,1550000000
Pakistan,PAK,2009,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,2150000000
Pakistan,PAK,2008,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,2650000000
Pakistan,PAK,2007,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,2650000000
Pakistan,PAK,2006,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,1900000000
Pakistan,PAK,2005,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,1100000000
Pakistan,PAK,2004,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,608334000
Pakistan,PAK,2003,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,325000000
Pakistan,PAK,2002,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,445000000
Pakistan,PAK,2001,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,623000000
Pakistan,PAK,2000,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,623000000
Pakistan,PAK,1999,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,623000000
Pakistan,PAK,1998,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,685000000
Pakistan,PAK,1997,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,685000000
Pakistan,PAK,1996,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,310000000
Pakistan,PAK,1995,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,150000000
Pakistan,PAK,1994,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,150000000
Pakistan,PAK,1993,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1992,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1991,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1990,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1989,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1988,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1987,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1986,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1985,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1984,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1983,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1982,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1981,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1980,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1979,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1978,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1977,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
Pakistan,PAK,1976,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,0
